trainerID,trainername,pokename
6169,"Colosseum Leader Voldon",Elekid
6169,"Colosseum Leader Voldon",Rotom
6169,"Colosseum Leader Voldon",Carnivine
6170,"Colosseum Leader Voldon",Dugtrio
6170,"Colosseum Leader Voldon",Poliwrath
6170,"Colosseum Leader Voldon",Raichu
6170,"Colosseum Leader Voldon",Rotom
6170,"Colosseum Leader Voldon",Lunatone
6170,"Colosseum Leader Voldon",Elekid
6171,"Colosseum Leader Terrell",Charmeleon
6171,"Colosseum Leader Terrell",Quilava
6171,"Colosseum Leader Terrell",Monferno
6171,"Colosseum Leader Terrell",Grotle
6171,"Colosseum Leader Terrell",Sandslash
6171,"Colosseum Leader Terrell",Prinplup
6172,"Colosseum Leader Terrell",Flareon
6172,"Colosseum Leader Terrell",Altaria
6172,"Colosseum Leader Terrell",Houndoom
6172,"Colosseum Leader Terrell",Torkoal
6172,"Colosseum Leader Terrell",Flygon
6172,"Colosseum Leader Terrell",Camerupt
6173,"Colosseum Leader Dusty",Riolu
6173,"Colosseum Leader Dusty",Grovyle
6173,"Colosseum Leader Dusty",Vigoroth
6173,"Colosseum Leader Dusty",Luxio
6173,"Colosseum Leader Dusty",Gabite
6173,"Colosseum Leader Dusty",Combusken
6174,"Colosseum Leader Taylor",Pachirisu
6174,"Colosseum Leader Taylor",Luxio
6174,"Colosseum Leader Taylor",Luvdisc
6174,"Colosseum Leader Taylor",Jigglypuff
6174,"Colosseum Leader Taylor",Kirlia
6174,"Colosseum Leader Taylor",Bonsly
6175,"Colosseum Leader Marina",Corsola
6175,"Colosseum Leader Marina",Marill
6175,"Colosseum Leader Marina",Aipom
6175,"Colosseum Leader Marina",Ledian
6175,"Colosseum Leader Marina",Poliwhirl
6176,"Colosseum Leader Rosie",Delcatty
6176,"Colosseum Leader Rosie",Beautifly
6176,"Colosseum Leader Rosie",Weepinbell
6176,"Colosseum Leader Rosie",Skiploom
6176,"Colosseum Leader Rosie",Sunflora
6176,"Colosseum Leader Rosie",Roselia
6177,"Colosseum Leader Voldon",Machoke
6177,"Colosseum Leader Voldon",Onix
6177,"Colosseum Leader Voldon",Metang
6177,"Colosseum Leader Voldon",Elekid
6177,"Colosseum Leader Voldon",Rotom
6177,"Colosseum Leader Voldon",Carnivine
6178,"Colosseum Leader Terrell",Charmeleon
6178,"Colosseum Leader Terrell",Quilava
6178,"Colosseum Leader Terrell",Monferno
6178,"Colosseum Leader Terrell",Grotle
6178,"Colosseum Leader Terrell",Sandslash
6178,"Colosseum Leader Terrell",Prinplup
6179,"Colosseum Leader Dusty",Riolu
6179,"Colosseum Leader Dusty",Grovyle
6179,"Colosseum Leader Dusty",Vigoroth
6179,"Colosseum Leader Dusty",Luxio
6179,"Colosseum Leader Dusty",Gabite
6179,"Colosseum Leader Dusty",Combusken
6184,"Commander Saturn",Kadabra
6184,"Commander Saturn",Bronzor
6184,"Commander Saturn",Toxicroak
6185,"Commander Saturn",Kadabra
6185,"Commander Saturn",Bronzor
6185,"Commander Saturn",Toxicroak
6186,"Commander Mars",Zubat
6186,"Commander Mars",Purugly
6187,"Commander Mars",Golbat
6187,"Commander Mars",Bronzor
6187,"Commander Mars",Purugly
6188,"Commander Mars",Bronzor
6188,"Commander Mars",Golbat
6188,"Commander Mars",Purugly
6189,"Commander Jupiter",Zubat
6189,"Commander Jupiter",Skuntank
6190,"Commander Jupiter",Bronzor
6190,"Commander Jupiter",Golbat
6190,"Commander Jupiter",Skuntank
6191,"Commander Saturn",Golbat
6191,"Commander Saturn",Bronzor
6191,"Commander Saturn",Toxicroak
6192,"Commander Saturn",Golbat
6192,"Commander Saturn",Bronzor
6192,"Commander Saturn",Toxicroak
6193,"Commander Mars",Zubat
6193,"Commander Mars",Purugly
6194,"Commander Mars",Golbat
6194,"Commander Mars",Bronzor
6194,"Commander Mars",Purugly
6195,"Commander Mars",Bronzor
6195,"Commander Mars",Golbat
6195,"Commander Mars",Purugly
6196,"Commander Mars",Bronzong
6196,"Commander Mars",Golbat
6196,"Commander Mars",Purugly
6197,"Commander Jupiter",Zubat
6197,"Commander Jupiter",Skuntank
6198,"Commander Jupiter",Bronzor
6198,"Commander Jupiter",Golbat
6198,"Commander Jupiter",Skuntank
6199,"Commander Jupiter",Bronzong
6199,"Commander Jupiter",Golbat
6199,"Commander Jupiter",Skuntank
6219,"Cook Carver",Psyduck
6220,"Cook Carver",Golduck
6222,"Cook Fil",Parasect
6223,"Cool Beauty   Larissa",Delibird
6223,"Cool Beauty   Larissa",Sealeo
6223,"Cool Beauty   Larissa",Poochyena
6223,"Cool Beauty   Larissa",Snover
6223,"Cool Beauty   Larissa",Castform
6223,"Cool Beauty   Larissa",Rhyhorn
6225,"Cool Couple Geb & Megan",Gyarados
6225,"Cool Couple Geb & Megan",Rhydon
6226,"Cool Couple Geb & Megan",Nidoking
6226,"Cool Couple Geb & Megan",Nidoqueen
6227,"Cool Couple Isaac & Mag",Piloswine
6227,"Cool Couple Isaac & Mag",Crobat
6228,"Cool Couple Jos & Anne",Blissey
6228,"Cool Couple Jos & Anne",Arcanine
6229,"Cool Couple Lex & Nya",Tauros
6229,"Cool Couple Lex & Nya",Miltank
6230,"Cool Couple Lex & Nya",Tauros
6230,"Cool Couple Lex & Nya",Miltank
6231,"Cool Couple Ray & Tyra",Nidoking
6231,"Cool Couple Ray & Tyra",Nidoqueen
6232,"Countess Anita",Ledian
6233,"Countess Adele",Shelgon
6233,"Countess Adele",Magcargo
6234,"Countess Edith",Whirlipede
6234,"Countess Edith",Graveler
6235,"Countess Eliane",Lairon
6235,"Countess Eliane",Sudowoodo
6236,"Countess Ida",Marill
6236,"Countess Ida",Loudred
6237,"Countess Mira",Sandslash
6237,"Countess Mira",Skarmory
6238,"Countess Patricia",Torkoal
6238,"Countess Patricia",Doublade
6239,"Cowgirl Shelley",Bidoof
6239,"Cowgirl Shelley",Bidoof
6239,"Cowgirl Shelley",Bidoof
6239,"Cowgirl Shelley",Bidoof
6239,"Cowgirl Shelley",Bidoof
6240,"Cowgirl Shelley",Ponyta
6243,"Crush Girl Cyndy",Primeape
6243,"Crush Girl Cyndy",Hitmontop
6243,"Crush Girl Cyndy",Machoke
6244,"Crush Girl Cyndy",Primeape
6244,"Crush Girl Cyndy",Hitmontop
6244,"Crush Girl Cyndy",Machamp
6245,"Crush Girl Jocelyn",Hitmonlee
6245,"Crush Girl Jocelyn",Hitmonchan
6246,"Crush Girl Rebecca",Flareon
6247,"Crush Girl Rebecca",Nidoqueen
6248,"Crush Girl Sharon",Mankey
6248,"Crush Girl Sharon",Primeape
6249,"Crush Girl Sharon",Mankey
6249,"Crush Girl Sharon",Primeape
6250,"Crush Girl Sharon",Primeape
6250,"Crush Girl Sharon",Primeape
6251,"Crush Girl Tanya",Hitmonlee
6251,"Crush Girl Tanya",Hitmonchan
6252,"Crush Girl Tanya",Hitmonlee
6252,"Crush Girl Tanya",Hitmonchan
6253,"Crush Girl Tanya",Hitmonlee
6253,"Crush Girl Tanya",Hitmonchan
6254,"Crush Kin Jo & Haley",Alakazam
6254,"Crush Kin Jo & Haley",Houndoom
6255,"Crush Kin Mik & Kia",Machoke
6255,"Crush Kin Mik & Kia",Primeape
6256,"Crush Kin Mik & Kia",Machoke
6256,"Crush Kin Mik & Kia",Primeape
6257,"Crush Kin Mik & Kia",Machamp
6257,"Crush Kin Mik & Kia",Primeape
6258,"Crush Kin Ric & Rene",Golem
6258,"Crush Kin Ric & Rene",Machamp
6259,"Crush Kin Ric & Rene",Hitmonchan
6259,"Crush Kin Ric & Rene",Hitmonlee
6260,"Crush Kin Ron & Mya",Hitmonchan
6260,"Crush Kin Ron & Mya",Hitmonlee
6261,"Crush Kin Ron & Mya",Hitmonchan
6261,"Crush Kin Ron & Mya",Hitmonlee
6262,"Crush Kin Ron & Mya",Hitmonchan
6262,"Crush Kin Ron & Mya",Hitmonlee
6263,"Crush Kin Ron & Mya",Hitmonchan
6263,"Crush Kin Ron & Mya",Hitmonlee
6264,"Curmudgeon Loaken",Machop
6264,"Curmudgeon Loaken",Gastly
6265,"Curmudgeon Nistil",Misdreavus
6265,"Curmudgeon Nistil",Exploud
6265,"Curmudgeon Nistil",Umbreon
6265,"Curmudgeon Nistil",Wobbuffet
6266,"Curmudgeon Metson",Houndour
6266,"Curmudgeon Metson",Corsola
6266,"Curmudgeon Metson",Linoone
6267,"Curmudgeon Okor",Gloom
6267,"Curmudgeon Okor",Sunflora
6267,"Curmudgeon Okor",Vileplume
6268,"Curmudgeon Sellok",Tangela
6268,"Curmudgeon Sellok",Dunsparce
6269,"Curmudgeon Jimer",Cacnea
6269,"Curmudgeon Jimer",Numel
6269,"Curmudgeon Jimer",Houndour
6269,"Curmudgeon Jimer",Lairon
6270,"Cute Trainer ♂ Miguel*",Smeargle
6271,"Cute Trainer ♀ Penelope*",Smeargle
6272,"Cyclist♂ Axel",Staravia
6273,"Cyclist♂ James",Ponyta
6274,"Cyclist♂ John",Starly
6274,"Cyclist♂ John",Staravia
6275,"Cyclist♂ John",Staravia
6275,"Cyclist♂ John",Staravia
6276,"Cyclist♂ John",Staravia
6276,"Cyclist♂ John",Staravia
6277,"Cyclist♂ John",Staraptor
6277,"Cyclist♂ John",Staraptor
6278,"Cyclist♀ Kayla",Pikachu
6279,"Cyclist♀ Kayla",Pikachu
6280,"Cyclist♀ Kayla",Pikachu
6281,"Cyclist♀ Kayla",Raichu
6282,"Cyclist♀ Megan",Shinx
6283,"Cyclist♀ Nicole",Starly
6283,"Cyclist♀ Nicole",Ponyta
6284,"Cyclist♀ Rachel",Shinx
6284,"Cyclist♀ Rachel",Shinx
6285,"Cyclist♂ Ryan",Zubat
6286,"Cyclist♂ Axel",Pikachu
6287,"Cyclist♂ James",Ponyta
6288,"Cyclist♂ John",Starly
6288,"Cyclist♂ John",Staravia
6289,"Cyclist♂ John",Staravia
6289,"Cyclist♂ John",Staraptor
6290,"Cyclist♂ John",Staraptor
6290,"Cyclist♂ John",Staraptor
6291,"Cyclist♂ John",Dodrio
6291,"Cyclist♂ John",Staraptor
6292,"Cyclist♀ Kayla",Pikachu
6293,"Cyclist♀ Kayla",Pikachu
6294,"Cyclist♀ Kayla",Raichu
6295,"Cyclist♀ Kayla",Plusle
6295,"Cyclist♀ Kayla",Minun
6295,"Cyclist♀ Kayla",Raichu
6296,"Cyclist♀ Megan",Staravia
6297,"Cyclist♀ Nicole",Starly
6297,"Cyclist♀ Nicole",Starly
6297,"Cyclist♀ Nicole",Starly
6298,"Cyclist♀ Rachel",Ponyta
6298,"Cyclist♀ Rachel",Shinx
6299,"Cyclist♂ Ryan",Shinx
6300,"Cyclist♂ Hector",Whirlipede
6300,"Cyclist♂ Hector",Whirlipede
6301,"Cyclist♀ Krissa",Ducklett
6301,"Cyclist♀ Krissa",Liepard
6302,"Cyclist♀ Adelaide",Unfezant
6303,"Cyclist♂ Hector",Tranquill
6304,"Cyclist♂ Jeremiah",Zebstrika
6305,"Cyclist♀ Krissa",Whirlipede
6306,"Dancer Brian",Darumaka
6306,"Dancer Brian",Darumaka
6308,"Dancer Dirk*",Darumaka
6309,"Dancer Edmond",Panpour
6310,"Dancer Mickey",Pansage
6311,"Dancer Raymond",Pansear
6312,"Dancer Brian",Scraggy
6314,"Dancer Dirk*",Darumaka
6315,"Dancer Jean-Paul",Darumaka
6320,"Delinquent Destinee",Sableye
6321,"Delinquent Kylie",Mightyena
6322,"Delinquent Miley",Cacnea
6322,"Delinquent Miley",Mightyena
6323,"Delinquent Sharlene",Sharpedo
6324,"Delinquent Sharlene",Sharpedo
6325,"Delinquent Sharlene",Sharpedo
6325,"Delinquent Sharlene",Sneasel
6326,"Delinquent Sharlene",Sharpedo
6326,"Delinquent Sharlene",Weavile
6327,"Depot Agent Josh",Diglett
6327,"Depot Agent Josh",Dugtrio
6328,"Depot Agent Hank",Drilbur
6329,"Depot Agent Josh",Diglett
6329,"Depot Agent Josh",Dugtrio
6330,"Double Team Zac & Jen",Gyarados
6330,"Double Team Zac & Jen",Raichu
6331,"Double Team Al & Kay",Staraptor
6331,"Double Team Al & Kay",Whiscash
6332,"Double Team Jo & Pat",Gyarados
6332,"Double Team Jo & Pat",Medicham
6333,"Double Team Zac & Jen",Gyarados
6333,"Double Team Zac & Jen",Raichu
6334,"Double Team Al & Kay",Staraptor
6334,"Double Team Al & Kay",Ambipom
6335,"Double Team Jo & Pat",Lumineon
6335,"Double Team Jo & Pat",Rapidash
6336,"Double Team Thom & Kae",Magmar
6336,"Double Team Thom & Kae",Electabuzz
6337,"Double Team Zac & Jen",Dugtrio
6337,"Double Team Zac & Jen",Electabuzz
6338,"Double Team Elan & Ida",Porygon2
6338,"Double Team Elan & Ida",Azumarill
6339,"Dragon Tamer Aaron",Bagon
6340,"Dragon Tamer Nicolas",Altaria
6340,"Dragon Tamer Nicolas",Altaria
6341,"Dragon Tamer Nicolas",Altaria
6341,"Dragon Tamer Nicolas",Altaria
6342,"Dragon Tamer Nicolas",Altaria
6342,"Dragon Tamer Nicolas",Altaria
6343,"Dragon Tamer Nicolas",Bagon
6343,"Dragon Tamer Nicolas",Altaria
6343,"Dragon Tamer Nicolas",Altaria
6344,"Dragon Tamer Nicolas",Altaria
6344,"Dragon Tamer Nicolas",Altaria
6344,"Dragon Tamer Nicolas",Shelgon
6345,"Dragon Tamer Aaron",Bagon
6346,"Dragon Tamer Nicolas",Altaria
6346,"Dragon Tamer Nicolas",Altaria
6347,"Dragon Tamer Nicolas",Altaria
6347,"Dragon Tamer Nicolas",Altaria
6348,"Dragon Tamer Nicolas",Altaria
6348,"Dragon Tamer Nicolas",Altaria
6349,"Dragon Tamer Nicolas",Bagon
6349,"Dragon Tamer Nicolas",Altaria
6349,"Dragon Tamer Nicolas",Altaria
6350,"Dragon Tamer Nicolas",Altaria
6350,"Dragon Tamer Nicolas",Altaria
6350,"Dragon Tamer Nicolas",Shelgon
6351,"Dragon Tamer Clinton",Gible
6351,"Dragon Tamer Clinton",Gible
6351,"Dragon Tamer Clinton",Gyarados
6352,"Dragon Tamer Darien",Gyarados
6353,"Dragon Tamer Drake",Vibrava
6353,"Dragon Tamer Drake",Dragonair
6353,"Dragon Tamer Drake",Seadra
6354,"Dragon Tamer Geoffrey",Dratini
6354,"Dragon Tamer Geoffrey",Dragonair
6355,"Dragon Tamer Geoffrey",Dragonair
6355,"Dragon Tamer Geoffrey",Dragonair
6356,"Dragon Tamer Hayden",Swablu
6356,"Dragon Tamer Hayden",Altaria
6357,"Dragon Tamer Hayden",Altaria
6357,"Dragon Tamer Hayden",Altaria
6358,"Dragon Tamer Joe",Gabite
6358,"Dragon Tamer Joe",Gyarados
6359,"Dragon Tamer Keegan",Gyarados
6360,"Dragon Tamer Kenny",Bagon
6360,"Dragon Tamer Kenny",Shelgon
6361,"Dragon Tamer Ondrej",Gabite
6362,"Dragon Tamer Patrick",Gible
6363,"Dragon Tamer Patrick",Gabite
6364,"Dragon Tamer Patrick",Gabite
6365,"Dragon Tamer Stanley",Seadra
6365,"Dragon Tamer Stanley",Gyarados
6366,"Dragon Tamer Clinton",Gible
6366,"Dragon Tamer Clinton",Swablu
6366,"Dragon Tamer Clinton",Gabite
6367,"Dragon Tamer Drake",Gible
6367,"Dragon Tamer Drake",Gabite
6367,"Dragon Tamer Drake",Dragonair
6368,"Dragon Tamer Darien",Dragonite
6369,"Dragon Tamer Geoffrey",Gabite
6369,"Dragon Tamer Geoffrey",Altaria
6370,"Dragon Tamer Geoffrey",Altaria
6370,"Dragon Tamer Geoffrey",Garchomp
6371,"Dragon Tamer Hayden",Altaria
6371,"Dragon Tamer Hayden",Seadra
6372,"Dragon Tamer Hayden",Altaria
6372,"Dragon Tamer Hayden",Kingdra
6373,"Dragon Tamer Joe",Dratini
6373,"Dragon Tamer Joe",Gabite
6374,"Dragon Tamer Keegan",Trapinch
6374,"Dragon Tamer Keegan",Vibrava
6375,"Dragon Tamer Kenny",Bagon
6375,"Dragon Tamer Kenny",Shelgon
6375,"Dragon Tamer Kenny",Vibrava
6376,"Dragon Tamer Ondrej",Altaria
6376,"Dragon Tamer Ondrej",Gabite
6377,"Dragon Tamer Patrick",Gible
6378,"Dragon Tamer Patrick",Gabite
6379,"Dragon Tamer Patrick",Shelgon
6379,"Dragon Tamer Patrick",Gabite
6379,"Dragon Tamer Patrick",Dragonair
6380,"Dragon Tamer Stanley",Dratini
6380,"Dragon Tamer Stanley",Altaria
6381,"Dragon Tamer Aaron",Shelgon
6381,"Dragon Tamer Aaron",Kingdra
6382,"Dragon Tamer Dray",Altaria
6383,"Dragon Tamer Egon",Kingdra
6384,"Dragon Tamer Nicolas",Flygon
6385,"Dragon Tamer Nicolas",Noivern
6385,"Dragon Tamer Nicolas",Druddigon
6385,"Dragon Tamer Nicolas",Flygon
6386,"Driver Cabot",Krokorok
6387,"Driver Carter",Krookodile
6388,"Driver Clarence",Sandile
6389,"Driver Cormick",Krokorok
6390,"Driver Coupe",Sandile
6391,"Driver Hackney",Sandile
6392,"Driver Hansom",Sandile
6393,"Driver Schaffer",Krokorok
6394,"Driver Wayne",Krokorok
6395,"Driver Weaver",Krokorok
6396,"Duchess Drasna",Dragalge
6396,"Duchess Drasna",Altaria
6396,"Duchess Drasna",Noivern
6397,"Duchess Elise",Azumarill
6397,"Duchess Elise",Nidoqueen
6397,"Duchess Elise",Exploud
6398,"Duchess Ione",Audino
6398,"Duchess Ione",Audino
6398,"Duchess Ione",Audino
6399,"Duchess Malva",Pyroar
6399,"Duchess Malva",Talonflame
6399,"Duchess Malva",Chandelure
6400,"Duchess Nicolette",Audino
6400,"Duchess Nicolette",Audino
6400,"Duchess Nicolette",Audino
6401,"Duchess Odele",Golem
6401,"Duchess Odele",Aggron
6401,"Duchess Odele",Poliwrath
6402,"Duchess Robin",Bellossom
6402,"Duchess Robin",Goodra
6402,"Duchess Robin",Florges
6403,"Duchess Rosalie",Audino
6403,"Duchess Rosalie",Audino
6403,"Duchess Rosalie",Audino
6404,"Duchess Sabine",Audino
6404,"Duchess Sabine",Audino
6404,"Duchess Sabine",Audino
6405,"Duke Hennessy",Staraptor
6405,"Duke Hennessy",Nidoking
6405,"Duke Hennessy",Haxorus
6406,"Duke Lormont",Roserade
6406,"Duke Lormont",Magnezone
6406,"Duke Lormont",Alakazam
6407,"Duke Siebold",Clawitzer
6407,"Duke Siebold",Barbaracle
6407,"Duke Siebold",Starmie
6408,"Duke Turner",Scolipede
6408,"Duke Turner",Raichu
6408,"Duke Turner",Jumpluff
6409,"Duke Wikstrom",Scizor
6409,"Duke Wikstrom",Probopass
6410,"Earl Glen",Dedenne
6410,"Earl Glen",Staravia
6411,"Earl Gruosi",Weepinbell
6411,"Earl Gruosi",Gurdurr
6412,"Earl Lesotho",Machoke
6412,"Earl Lesotho",Fraxure
6413,"Earl Nassak",Zangoose
6413,"Earl Nassak",Pupitar
6414,"Earl Nizam",Carnivine
6414,"Earl Nizam",Rhydon
6415,"Earl Royan",Haunter
6415,"Earl Royan",Vanillish
6416,"Earl Sancy",Dragonair
6416,"Earl Sancy",Krokorok
6417,Engineer,Magnemite
6417,Engineer,Magnemite
6417,Engineer,Magneton
6418,Engineer,Magnemite
6419,"Engineer Baily",Voltorb
6419,"Engineer Baily",Magnemite
6420,"Engineer Bernie",Magnemite
6420,"Engineer Bernie",Magnemite
6420,"Engineer Bernie",Magneton
6421,"Engineer Bernie",Magneton
6421,"Engineer Bernie",Magneton
6421,"Engineer Bernie",Magneton
6422,"Engineer Braxton",Magnemite
6423,"Engineer Camden",Granbull
6424,"Engineer Flint",Nidoqueen
6425,"Mr. Fix",Voltorb
6425,"Mr. Fix",Magnemite
6425,"Mr. Fix",Porygon
6425,"Mr. Fix",Mankey
6425,"Mr. Fix",Kingler
6425,"Mr. Fix",Raichu
6426,"Mr. Fix",Electrode
6426,"Mr. Fix",Muk
6426,"Mr. Fix",Porygon
6426,"Mr. Fix",Charmeleon
6426,"Mr. Fix",Lapras
6426,"Mr. Fix",Raichu
6427,"Rocket Executive ♂",Zubat
6427,"Rocket Executive ♂",Koffing
6427,"Rocket Executive ♂",Raticate
6428,"Rocket Executive ♂",Koffing
6428,"Rocket Executive ♂",Koffing
6428,"Rocket Executive ♂",Koffing
6428,"Rocket Executive ♂",Koffing
6428,"Rocket Executive ♂",Weezing
6428,"Rocket Executive ♂",Koffing
6429,"Rocket Executive ♀",Arbok
6429,"Rocket Executive ♀",Gloom
6429,"Rocket Executive ♀",Murkrow
6430,"Rocket Executive ♀",Arbok
6430,"Rocket Executive ♀",Vileplume
6430,"Rocket Executive ♀",Murkrow
6431,"Rocket Executive ♂",Golbat
6432,"Rocket Executive ♂",Houndour
6432,"Rocket Executive ♂",Koffing
6432,"Rocket Executive ♂",Houndoom
6433,"Team Rocket Admin ♀",Muk
6433,"Team Rocket Admin ♀",Arbok
6433,"Team Rocket Admin ♀",Vileplume
6434,"Team Rocket Admin ♂",Golbat
6434,"Team Rocket Admin ♂",Weezing
6434,"Team Rocket Admin ♂",Houndoom
6435,"Executive Proton",Zubat
6435,"Executive Proton",Koffing
6436,"Executive Proton",Golbat
6436,"Executive Proton",Weezing
6437,"Executive Petrel",Zubat
6437,"Executive Petrel",Koffing
6437,"Executive Petrel",Raticate
6438,"Executive Petrel",Koffing
6438,"Executive Petrel",Koffing
6438,"Executive Petrel",Koffing
6438,"Executive Petrel",Koffing
6438,"Executive Petrel",Weezing
6438,"Executive Petrel",Koffing
6439,"Executive Ariana",Arbok
6439,"Executive Ariana",Gloom
6439,"Executive Ariana",Murkrow
6440,"Executive Ariana",Arbok
6440,"Executive Ariana",Vileplume
6440,"Executive Ariana",Murkrow
6441,"Executive Archer",Houndour
6441,"Executive Archer",Koffing
6441,"Executive Archer",Houndoom
6442,"Rocket Executive ♀",Sneasel
6442,"Rocket Executive ♀",Muk
6442,"Rocket Executive ♀",Lickitung
6442,"Rocket Executive ♀",Vileplume
6442,"Rocket Executive ♀",Raticate
6442,"Rocket Executive ♀",Arbok
6443,"Rocket Executive ♀",Vileplume
6443,"Rocket Executive ♀",Arbok
6443,"Rocket Executive ♀",Magcargo
6443,"Rocket Executive ♀",Kabutops
6443,"Rocket Executive ♀",Victreebel
6443,"Rocket Executive ♀",Golbat
6444,"Rocket Executive ♂",Houndoom
6444,"Rocket Executive ♂",Golbat
6444,"Rocket Executive ♂",Persian
6444,"Rocket Executive ♂",Misdreavus
6444,"Rocket Executive ♂",Victreebel
6444,"Rocket Executive ♂",Wobbuffet
6445,"Rocket Executive ♂",Houndoom
6445,"Rocket Executive ♂",Octillery
6445,"Rocket Executive ♂",Wobbuffet
6445,"Rocket Executive ♂",Hypno
6445,"Rocket Executive ♂",Parasect
6445,"Rocket Executive ♂",Tyranitar
6450,"Expert♀ Shelby",Meditite
6450,"Expert♀ Shelby",Makuhita
6451,"Expert♀ Shelby",Meditite
6451,"Expert♀ Shelby",Makuhita
6452,"Expert♀ Shelby",Medicham
6452,"Expert♀ Shelby",Hariyama
6453,"Expert♀ Shelby",Medicham
6453,"Expert♀ Shelby",Hariyama
6454,"Expert♀ Shelby",Medicham
6454,"Expert♀ Shelby",Hariyama
6455,"Expert♂ Timothy",Hariyama
6456,"Expert♂ Timothy",Hariyama
6457,"Expert♂ Timothy",Hariyama
6458,"Expert♂ Timothy",Hariyama
6459,"Expert♂ Timothy",Hariyama
6460,"Expert♂ Auron",Manectric
6460,"Expert♂ Auron",Machamp
6461,"Expert♂ Conor",Chinchou
6461,"Expert♂ Conor",Hariyama
6462,"Expert♂ Fredrick",Makuhita
6462,"Expert♂ Fredrick",Machoke
6463,"Expert♀ Makayla",Roselia
6463,"Expert♀ Makayla",Medicham
6464,"Expert♀ Mollie",Whiscash
6464,"Expert♀ Mollie",Meditite
6465,"Expert♂ Paxton",Swellow
6465,"Expert♂ Paxton",Breloom
6466,"Expert♀ Shelby",Meditite
6466,"Expert♀ Shelby",Makuhita
6467,"Expert♀ Shelby",Meditite
6467,"Expert♀ Shelby",Makuhita
6468,"Expert♀ Shelby",Medicham
6468,"Expert♀ Shelby",Hariyama
6469,"Expert♀ Shelby",Medicham
6469,"Expert♀ Shelby",Hariyama
6470,"Expert♀ Shelby",Medicham
6470,"Expert♀ Shelby",Hariyama
6471,"Expert♂ Timothy",Hariyama
6472,"Expert♂ Timothy",Hariyama
6473,"Expert♂ Timothy",Hariyama
6474,"Expert♂ Timothy",Hariyama
6475,"Expert♂ Timothy",Hariyama
6476,"Expert♀ Bryn",Hitmontop
6476,"Expert♀ Bryn",Throh
6477,"Expert♀ Shelby",Meditite
6477,"Expert♀ Shelby",Hariyama
6478,"Expert♀ Shelby",Meditite
6478,"Expert♀ Shelby",Hariyama
6479,"Expert♀ Shelby",Medicham
6479,"Expert♀ Shelby",Hariyama
6480,"Expert♀ Shelby",Riolu
6480,"Expert♀ Shelby",Medicham
6480,"Expert♀ Shelby",Hariyama
6481,"Expert♀ Shelby",Medicham
6481,"Expert♀ Shelby",Hariyama
6481,"Expert♀ Shelby",Lucario
6482,"Expert♂ Theodore",Sawk
6483,"Expert♂ Timothy",Hariyama
6484,"Expert♂ Timothy",Hariyama
6485,"Expert♂ Timothy",Hariyama
6486,"Expert♂ Timothy",Gurdurr
6486,"Expert♂ Timothy",Hariyama
6487,"Expert♂ Timothy",Hawlucha
6487,"Expert♂ Timothy",Hariyama
6487,"Expert♂ Timothy",Conkeldurr
6488,"Fairy Tale Girl Alice",Klefki
6488,"Fairy Tale Girl Alice",Mawile
6489,"Fairy Tale Girl Corinne",Azumarill
6489,"Fairy Tale Girl Corinne",Florges
6490,"Fairy Tale Girl Imogen",Floette
6490,"Fairy Tale Girl Imogen",Slurpuff
6491,"Fairy Tale Girl Lovelyn",Azumarill
6491,"Fairy Tale Girl Lovelyn",Aromatisse
6492,"Fairy Tale Girl Mahalyn",Dedenne
6492,"Fairy Tale Girl Mahalyn",Aromatisse
6493,"Fairy Tale Girl Wynne",Klefki
6493,"Fairy Tale Girl Wynne",Azumarill
6494,"Fairy Tale Girl Cece",Spoink
6494,"Fairy Tale Girl Cece",Mawile
6495,"Fairy Tale Girl Franny",Kirlia
6496,"Fairy Tale Girl Meggi",Jigglypuff
6497,"Fairy Tale Girl Momo",Jigglypuff
6498,"Fairy Tale Girl Momo",Wigglytuff
6499,"Fairy Tale Girl Momo",Wigglytuff
6499,"Fairy Tale Girl Momo",Clefairy
6500,"Fairy Tale Girl Momo",Wigglytuff
6500,"Fairy Tale Girl Momo",Clefable
6501,"Fairy Tale Girl Nellie",Skitty
6501,"Fairy Tale Girl Nellie",Jigglypuff
6502,"Fare Prince Trencherman",Lucario
6502,"Fare Prince Trencherman",Togekiss
6502,"Fare Prince Trencherman",Lucario
6503,"Fine Actor Terrence",Gligar
6503,"Fine Actor Terrence",Drifloon
6506,"Firebreather Bill",Koffing
6506,"Firebreather Bill",Koffing
6507,"Firebreather Burt",Koffing
6507,"Firebreather Burt",Slugma
6508,"Firebreather Dick",Charmeleon
6509,"Firebreather Lyle",Koffing
6509,"Firebreather Lyle",Flareon
